customer_id,calls,avg_trust_score,min_trust_score,max_trust_score,trust_score_std,avg_outcome_risk,avg_proxy_gap,distinct_scenarios,any_repeat_30d,repeat_30d_rate,avg_churn_risk,is_churned,min_trust_baseline,first_call,last_call
C0004126,15,82.958,56.84,98.95,15.811255123216139,0.2866666666666667,0.26666666666666666,3,1,0.2,0.289345,1,87.60467,2025-01-17,2025-06-27
C0004234,15,82.97466666666666,41.82,99.03,19.976488632771225,0.2033333333333333,0.26666666666666666,5,1,0.06666666666666667,0.3125713333333333,0,86.093587,2025-02-08,2025-12-23
C0007288,15,83.012,46.36,99.13,19.34144262605928,0.25,0.26666666666666666,5,1,0.26666666666666666,0.36472399999999994,1,67.00215,2025-02-09,2025-11-29
C0003941,15,83.03666666666666,50.28,99.12,20.03496681400035,0.30666666666666664,0.26666666666666666,4,1,0.26666666666666666,0.284789,0,66.63694,2025-01-01,2025-11-26
C0004384,15,83.166,47.23,98.89,20.209513954712374,0.16999999999999998,0.26666666666666666,5,1,0.13333333333333333,0.3193046,1,81.325936,2025-01-08,2025-12-21
C0005081,15,83.17466666666665,49.75,99.22,19.699241416383334,0.17666666666666667,0.3333333333333333,5,1,0.06666666666666667,0.29050839999999994,0,91.4463,2025-02-24,2025-12-30
C0009746,15,83.18666666666667,38.6,98.98,18.971437428282496,0.22666666666666666,0.13333333333333333,5,1,0.26666666666666666,0.39474433333333336,1,75.412143,2025-01-14,2025-12-04
C0009960,15,83.19200000000001,42.48,99.04,18.933555322306933,0.2866666666666667,0.26666666666666666,5,1,0.13333333333333333,0.38384266666666655,0,37.799947,2025-02-11,2025-10-21
C0006287,15,83.19466666666668,38.22,99.18,22.016225466903357,0.22666666666666666,0.2,3,1,0.2,0.330819,1,74.360505,2025-02-20,2025-12-28
C0006264,15,83.21733333333333,55.4,98.64,16.986025965340986,0.28,0.26666666666666666,3,1,0.2,0.4756433333333333,0,62.769728,2025-01-09,2025-11-20
C0001374,15,83.29933333333334,47.16,99.28,17.788057577513975,0.26666666666666666,0.2,4,1,0.06666666666666667,0.4286918666666668,1,65.27912,2025-02-22,2025-11-28
C0003494,15,83.31066666666668,34.66,98.9,21.65782058243517,0.17333333333333334,0.26666666666666666,5,1,0.06666666666666667,0.47722466666666663,1,66.967906,2025-03-04,2025-12-22
C0003093,15,83.352,57.97,98.6,16.99035407013554,0.24666666666666667,0.3333333333333333,5,1,0.13333333333333333,0.36949519999999997,0,72.902485,2025-01-15,2025-08-28
C0009744,15,83.35933333333334,49.04,98.67,19.191567518301465,0.2533333333333333,0.26666666666666666,5,1,0.3333333333333333,0.3414847333333333,0,64.948065,2025-04-17,2025-12-21
C0000987,15,83.38466666666666,52.66,98.8,17.733248379674777,0.2533333333333333,0.26666666666666666,5,1,0.2,0.2414958,1,73.442991,2025-01-17,2025-12-09
C0008014,15,83.38799999999999,29.73,98.98,25.10713905303771,0.13333333333333333,0.26666666666666666,4,0,0.0,0.4033382666666666,0,83.543252,2025-02-11,2025-12-10
C0000633,15,83.44466666666668,38.39,98.55,19.541333799581505,0.15666666666666668,0.2,4,1,0.06666666666666667,0.3120039333333334,0,59.518672,2025-02-02,2025-12-12
C0003986,15,83.468,38.43,98.99,19.61605872748142,0.16,0.26666666666666666,6,1,0.13333333333333333,0.2634151333333333,1,67.170475,2025-01-07,2025-11-22
C0000724,15,83.48333333333333,44.71,99.28,20.333084112446134,0.15,0.26666666666666666,4,1,0.06666666666666667,0.1669126,0,53.953626,2025-03-04,2025-10-12
C0001235,15,83.484,47.62,98.99,15.457277897482466,0.23333333333333334,0.13333333333333333,6,1,0.2,0.37957773333333333,1,77.473946,2025-01-10,2025-12-20
C0008664,15,83.56133333333334,35.43,98.87,20.452231756205087,0.24000000000000002,0.2,4,1,0.26666666666666666,0.45679693333333327,1,58.032702,2025-02-02,2025-12-27
C0004714,15,83.60733333333333,50.21,98.88,21.096218505649187,0.2033333333333333,0.3333333333333333,5,1,0.13333333333333333,0.22543706666666666,0,86.253915,2025-01-24,2025-11-26
C0004102,15,83.62866666666667,45.06,98.83,17.348402506392613,0.25666666666666665,0.13333333333333333,6,1,0.13333333333333333,0.2839269333333333,0,69.941553,2025-01-03,2025-11-28
C0000375,15,83.73333333333333,40.88,99.04,20.872493747468106,0.15666666666666668,0.26666666666666666,4,1,0.06666666666666667,0.1511816,0,69.666334,2025-01-05,2025-12-10
C0008184,15,83.77399999999999,41.66,98.98,20.036450640912282,0.18,0.26666666666666666,5,1,0.13333333333333333,0.38436146666666665,1,91.691745,2025-01-04,2025-12-19
C0002890,15,83.78066666666668,51.79,99.04,18.96987554242879,0.18,0.26666666666666666,4,1,0.13333333333333333,0.12747913333333333,0,71.218535,2025-01-05,2025-09-04
C0007002,15,83.78066666666668,34.87,98.97,19.615088749905432,0.24666666666666665,0.2,5,1,0.13333333333333333,0.23874866666666666,0,59.023807,2025-04-20,2025-12-28
C0007323,15,83.80333333333333,34.9,98.92,21.05607705514921,0.17666666666666667,0.2,5,1,0.13333333333333333,0.3345868000000001,0,63.290743,2025-01-17,2025-11-25
C0000406,15,83.852,38.48,98.98,22.42652708608395,0.16666666666666666,0.2,4,0,0.0,0.4556145999999999,1,90.453982,2025-01-17,2025-12-30
C0007016,15,83.89533333333334,55.77,98.97,16.29184058121763,0.2833333333333333,0.26666666666666666,4,1,0.2,0.3444786,1,66.401919,2025-01-17,2025-11-16
C0003153,15,83.922,44.29,98.87,16.772605300651076,0.1633333333333333,0.13333333333333333,5,1,0.06666666666666667,0.3375838666666667,1,58.612607,2025-01-10,2025-12-25
C0006807,15,83.92266666666666,44.86,98.96,21.44830711490392,0.17666666666666667,0.26666666666666666,5,1,0.2,0.2686847333333333,0,65.940702,2025-01-13,2025-12-15
C0005088,15,83.94133333333333,44.75,98.97,19.592266647352275,0.18999999999999997,0.2,3,0,0.0,0.011733333333333337,0,76.636603,2025-01-07,2025-12-20
C0004999,15,83.96266666666666,52.11,99.13,17.66145822594122,0.30999999999999994,0.26666666666666666,4,1,0.3333333333333333,0.2393231333333334,1,66.091335,2025-05-07,2025-11-29
C0008875,15,84.104,52.12,98.82,17.833670321693656,0.2033333333333333,0.26666666666666666,7,1,0.2,0.36202780000000007,0,79.988919,2025-01-12,2025-11-29
C0008340,15,84.12333333333332,44.7,99.28,17.54200211193802,0.25666666666666665,0.2,5,1,0.26666666666666666,0.25081153333333334,0,60.039525,2025-02-06,2025-12-07
C0009358,15,84.154,52.22,99.09,16.588922637884426,0.23999999999999996,0.26666666666666666,5,1,0.26666666666666666,0.24250866666666665,0,66.139779,2025-02-03,2025-09-04
C0004547,15,84.18066666666667,44.69,99.06,21.305526602492687,0.11999999999999998,0.26666666666666666,3,0,0.0,0.3950571333333335,1,62.680439,2025-01-05,2025-12-08
C0003613,15,84.21066666666667,38.22,98.81,23.324253308111544,0.14,0.26666666666666666,5,1,0.06666666666666667,0.37101873333333324,0,56.236659,2025-01-01,2025-12-26
C0002031,15,84.27266666666667,58.17,98.87,17.41831895557362,0.2233333333333333,0.3333333333333333,4,1,0.13333333333333333,0.4316994,0,63.427062,2025-01-16,2025-11-21
C0006562,15,84.28266666666667,34.77,99.22,20.15827602700569,0.14333333333333334,0.26666666666666666,5,0,0.0,0.17956426666666667,0,71.402718,2025-02-13,2025-12-11
C0003032,15,84.40666666666667,55.09,99.22,19.9025198213215,0.16999999999999998,0.3333333333333333,5,1,0.06666666666666667,0.3617473333333333,1,52.653733,2025-02-09,2025-12-30
C0002083,15,84.444,55.55,99.28,17.25918753260751,0.17666666666666667,0.3333333333333333,3,1,0.13333333333333333,0.4240144,0,83.814292,2025-01-05,2025-12-28
C0001477,15,84.45599999999999,36.18,99.17,22.284101571684303,0.18333333333333332,0.26666666666666666,5,0,0.0,0.1882255333333333,0,67.981134,2025-01-06,2025-11-15
C0006150,15,84.48933333333333,52.5,99.04,17.75298263337607,0.20666666666666664,0.26666666666666666,5,1,0.06666666666666667,0.47384966666666656,1,73.679926,2025-03-16,2025-11-29
C0005484,15,84.5,24.21,98.69,20.661646663737688,0.26,0.13333333333333333,7,1,0.26666666666666666,0.32530593333333335,1,70.663953,2025-02-01,2025-12-06
C0002848,15,84.64266666666666,38.14,98.97,19.459623938029324,0.25666666666666665,0.2,6,1,0.26666666666666666,0.4264356000000001,0,89.425224,2025-03-07,2025-12-17
C0001209,15,84.72666666666667,35.41,99.02,20.943253829154177,0.15666666666666665,0.2,4,1,0.06666666666666667,0.33747046666666664,0,90.579672,2025-02-21,2025-12-27
C0008361,15,84.72800000000001,29.37,98.86,20.271512805623846,0.22666666666666666,0.2,5,1,0.26666666666666666,0.21043399999999995,0,79.135078,2025-02-01,2025-12-12
C0005565,15,84.77066666666666,39.81,98.98,17.784057253083514,0.16999999999999998,0.06666666666666667,2,1,0.2,0.4884397333333334,1,53.776941,2025-03-10,2025-12-07
C0000620,15,84.782,38.57,98.71,18.87045165634055,0.25333333333333335,0.2,5,1,0.26666666666666666,0.1443457333333334,0,76.712024,2025-01-08,2025-11-26
C0005408,15,84.79400000000001,52.59,99.0,16.779596794065952,0.2,0.26666666666666666,5,1,0.06666666666666667,0.5843893333333333,0,89.744923,2025-01-03,2025-12-16
C0009929,15,84.84333333333333,44.35,98.54,18.773064924691084,0.2,0.26666666666666666,5,1,0.06666666666666667,0.27102279999999995,1,92.415791,2025-01-08,2025-12-23
C0008373,15,85.00399999999999,50.18,99.14,18.618819127814895,0.13666666666666666,0.26666666666666666,5,1,0.06666666666666667,0.20476493333333334,0,47.691346,2025-01-09,2025-12-29
C0006012,15,85.06533333333333,33.44,99.07,20.67659610928904,0.14666666666666667,0.13333333333333333,5,1,0.13333333333333333,0.36630940000000006,1,81.473626,2025-01-09,2025-10-27
C0003922,15,85.14466666666667,29.85,98.91,21.845998936276857,0.16999999999999998,0.26666666666666666,4,1,0.06666666666666667,0.260984,0,48.165576,2025-01-24,2025-10-25
C0003135,15,85.19266666666667,47.54,98.84,16.709628305119118,0.25,0.2,6,1,0.2,0.29489993333333336,1,71.962334,2025-04-03,2025-12-15
C0007848,15,85.25466666666667,46.75,98.68,16.98212163535803,0.24666666666666667,0.2,4,1,0.06666666666666667,0.3201997333333334,0,75.076885,2025-02-14,2025-09-24
C0008297,15,85.28466666666667,44.48,99.13,17.872067138681068,0.15666666666666665,0.26666666666666666,4,1,0.06666666666666667,0.25480440000000004,0,79.563369,2025-01-13,2025-12-18
C0008067,15,85.296,61.91,98.65,15.158484564286574,0.19333333333333333,0.2,4,1,0.13333333333333333,0.4211722666666667,0,42.897158,2025-01-05,2025-12-06
C0009893,15,85.328,38.68,98.9,21.69011203290569,0.18000000000000002,0.2,5,1,0.26666666666666666,0.2672052666666666,0,74.652549,2025-03-10,2025-11-26
C0007549,15,85.35466666666666,41.6,98.94,19.415698680142714,0.14666666666666664,0.26666666666666666,4,0,0.0,0.4154100000000001,0,77.275446,2025-02-20,2025-12-29
C0004076,15,85.364,44.72,98.97,19.67457997373406,0.15,0.2,6,1,0.13333333333333333,0.2737887333333333,1,64.007109,2025-01-01,2025-11-19
C0009083,15,85.44800000000001,52.85,98.94,16.247539242253623,0.17666666666666667,0.26666666666666666,5,0,0.0,0.3282812666666666,0,97.025841,2025-01-07,2025-12-12
C0002124,15,85.454,51.98,99.15,15.686760477731353,0.18999999999999997,0.2,4,1,0.06666666666666667,0.2765811333333333,0,60.087639,2025-01-14,2025-11-22
C0006164,15,85.64466666666667,34.85,99.07,19.366844225069176,0.22999999999999998,0.13333333333333333,7,1,0.13333333333333333,0.28923166666666666,0,69.58773,2025-01-02,2025-11-24
C0000958,15,85.652,38.02,98.87,22.930231199382682,0.11,0.2,3,1,0.13333333333333333,0.3991638,1,58.623488,2025-01-03,2025-12-06
C0002209,15,85.7,34.65,99.05,23.429111317821196,0.13999999999999999,0.2,4,1,0.13333333333333333,0.368052,1,85.209626,2025-01-14,2025-12-06
C0005407,15,85.70066666666666,37.57,98.9,20.525140148004787,0.19,0.2,5,1,0.13333333333333333,0.38574273333333337,0,61.325692,2025-02-07,2025-11-09
C0000647,15,85.702,49.81,99.29,17.452465319097065,0.23,0.2,5,1,0.13333333333333333,0.5366344000000001,1,83.344275,2025-01-11,2025-10-19
C0000068,15,85.72266666666665,55.13,98.91,15.487486869205396,0.19333333333333333,0.2,5,1,0.06666666666666667,0.04105780000000001,0,70.954608,2025-02-11,2025-11-18
C0009466,15,85.72666666666667,50.41,98.68,16.25830410531653,0.21,0.26666666666666666,4,1,0.13333333333333333,0.24209333333333335,0,66.402198,2025-01-27,2025-12-11
C0006230,15,85.79666666666667,49.31,99.0,19.305497983241775,0.13666666666666666,0.26666666666666666,4,1,0.06666666666666667,0.3117883333333333,1,72.298527,2025-01-10,2025-12-09
C0008533,15,85.85933333333334,28.77,98.98,21.602180930461188,0.21,0.13333333333333333,5,1,0.2,0.12996860000000005,0,63.255796,2025-01-07,2025-11-15
C0006087,15,86.00133333333333,54.68,99.08,15.851076063818265,0.12666666666666665,0.26666666666666666,4,1,0.06666666666666667,0.29574373333333337,0,47.937402,2025-03-29,2025-11-25
C0005400,15,86.07666666666667,48.92,98.93,18.358590307952245,0.19333333333333333,0.2,4,1,0.13333333333333333,0.17804599999999998,0,97.76,2025-01-21,2025-12-25
C0002983,15,86.14333333333335,50.14,98.92,18.451787240832594,0.14666666666666664,0.2,5,0,0.0,0.2565312666666666,0,63.134248,2025-01-03,2025-11-23
C0007845,15,86.19133333333333,46.91,98.95,18.57212422140338,0.21666666666666667,0.2,3,1,0.2,0.10050386666666666,0,60.646231,2025-01-06,2025-12-27
C0008091,15,86.20266666666666,44.35,98.7,16.352518576950885,0.21333333333333335,0.2,5,1,0.2,0.3528224,1,69.326528,2025-03-16,2025-12-29
C0003730,15,86.318,35.51,99.02,19.446603522760178,0.2033333333333333,0.2,5,1,0.2,0.025392466666666672,0,68.478696,2025-01-08,2025-12-22
C0001406,15,86.33866666666667,39.79,99.02,20.43001428804013,0.16,0.2,6,0,0.0,0.42585953333333315,1,85.359206,2025-01-19,2025-12-26
C0001232,15,86.40866666666666,42.71,98.88,18.609411162353407,0.11666666666666667,0.26666666666666666,5,0,0.0,0.17570986666666671,0,87.717274,2025-03-27,2025-12-25
C0001522,15,86.40866666666668,33.48,98.98,19.88627734561365,0.19333333333333333,0.2,6,1,0.13333333333333333,0.5005869999999999,0,72.830531,2025-01-03,2025-10-28
C0005457,15,86.45333333333333,44.13,99.11,16.210826041642076,0.15,0.13333333333333333,3,1,0.06666666666666667,0.5029928,1,81.456118,2025-01-01,2025-12-04
C0000938,15,86.68266666666666,44.61,99.03,19.199781422366943,0.15,0.2,5,1,0.06666666666666667,0.23837793333333332,1,66.56436,2025-01-09,2025-12-11
C0007344,15,86.77266666666667,64.92,98.85,12.295207235031906,0.20666666666666664,0.2,5,1,0.06666666666666667,0.2852320666666666,0,70.720056,2025-01-09,2025-12-21
C0001228,15,86.77399999999999,61.65,99.22,14.167727310435403,0.19333333333333333,0.2,4,1,0.06666666666666667,0.24606293333333334,0,80.150088,2025-01-09,2025-09-24
C0006590,15,86.79533333333333,38.46,99.02,20.37345572295574,0.15666666666666668,0.2,5,1,0.06666666666666667,0.4035676000000002,0,56.675411,2025-01-03,2025-11-15
C0002050,15,86.808,41.68,98.78,18.93091394669425,0.11666666666666667,0.2,4,1,0.06666666666666667,0.36393939999999997,0,80.492411,2025-02-24,2025-12-29
C0006439,15,86.82933333333334,59.59,98.85,14.519712938261685,0.22000000000000003,0.2,5,1,0.13333333333333333,0.4964975333333332,1,68.743973,2025-02-09,2025-11-10
C0000560,15,86.83533333333334,44.4,98.91,16.73673584265064,0.15666666666666665,0.2,5,1,0.06666666666666667,0.30540506666666667,0,74.140301,2025-02-02,2025-10-06
C0000803,15,86.946,55.48,98.72,14.560847110365131,0.14666666666666664,0.2,5,1,0.13333333333333333,0.2450473333333333,0,70.063158,2025-03-07,2025-12-15
C0005313,15,87.04266666666668,55.25,98.77,15.592877250603268,0.18333333333333332,0.2,5,0,0.0,0.3377282,0,90.021721,2025-01-23,2025-12-25
C0000241,15,87.10866666666666,52.42,98.85,17.96451735531806,0.17333333333333334,0.13333333333333333,5,1,0.13333333333333333,0.150106,0,97.58,2025-02-13,2025-12-14
C0009557,15,87.19266666666667,62.23,99.04,15.18250424791955,0.13,0.26666666666666666,3,1,0.06666666666666667,0.22962893333333334,0,76.293929,2025-02-12,2025-12-26
C0004099,15,87.208,47.42,98.83,18.974431743796703,0.10666666666666667,0.2,4,1,0.06666666666666667,0.3548365333333333,0,73.668368,2025-01-01,2025-11-24
C0005492,15,87.29866666666666,49.57,98.78,17.339590482339485,0.1,0.2,5,0,0.0,0.3162648666666667,0,65.644037,2025-02-07,2025-12-13
C0006138,15,87.32733333333334,49.7,98.8,17.15810281997845,0.18333333333333332,0.2,5,1,0.13333333333333333,0.3349539999999999,1,91.812211,2025-01-06,2025-12-16
C0004809,15,87.34666666666666,42.7,98.71,19.943324578366937,0.12333333333333334,0.13333333333333333,5,0,0.0,0.24412080000000005,0,75.431314,2025-01-11,2025-11-28
C0007173,15,87.45066666666666,52.18,98.86,17.366903032849027,0.2033333333333333,0.2,4,1,0.2,0.25864960000000004,0,56.052249,2025-02-02,2025-11-15
C0000756,15,87.48066666666666,46.08,98.78,16.29303859526107,0.13,0.2,4,1,0.06666666666666667,0.322695,1,86.432724,2025-02-22,2025-12-12
C0004452,15,87.502,42.56,98.81,20.12809131537315,0.13333333333333333,0.2,4,1,0.06666666666666667,0.3729544666666666,1,61.474627,2025-01-13,2025-12-24
C0001443,15,87.62066666666666,55.23,98.91,15.852566023322838,0.16999999999999998,0.2,5,1,0.06666666666666667,0.43151639999999997,0,96.194396,2025-02-17,2025-12-29
C0007039,15,87.77199999999999,52.34,98.74,17.660489477118933,0.16,0.2,4,1,0.13333333333333333,0.32435533333333333,0,62.180298,2025-01-02,2025-12-05
C0007302,15,87.83200000000001,35.91,98.67,19.192473673664,0.18666666666666665,0.13333333333333333,6,1,0.13333333333333333,0.31649506666666666,0,72.004086,2025-01-07,2025-12-20
C0004828,15,87.86466666666666,49.19,99.0,14.380940197093548,0.2233333333333333,0.13333333333333333,5,1,0.2,0.4469084666666668,1,74.931415,2025-01-21,2025-12-23
C0004060,15,88.08466666666666,44.24,98.81,16.931761728718463,0.13999999999999999,0.2,7,1,0.13333333333333333,0.4704217333333333,0,51.188952,2025-01-10,2025-10-21
C0006044,15,88.29666666666667,51.89,98.99,16.34927113563986,0.11999999999999998,0.2,4,0,0.0,0.35685139999999993,0,65.974752,2025-01-29,2025-10-06
C0001207,15,88.39733333333334,52.29,99.03,16.200809709335374,0.12999999999999998,0.2,4,1,0.06666666666666667,0.24175033333333334,1,61.491211,2025-01-19,2025-12-08
C0001983,15,88.454,44.78,99.17,16.274123544537115,0.14666666666666667,0.2,4,1,0.06666666666666667,0.31459860000000006,0,76.074805,2025-01-05,2025-12-13
C0000511,15,88.65066666666667,55.02,98.96,13.779387539088267,0.17666666666666667,0.13333333333333333,3,1,0.06666666666666667,0.24355586666666662,0,61.726995,2025-01-20,2025-12-05
C0001216,15,89.17466666666665,47.5,98.87,14.27225523607988,0.16666666666666666,0.13333333333333333,4,1,0.06666666666666667,0.1963931333333333,0,74.205134,2025-03-20,2025-10-04
C0003683,15,89.32266666666666,38.72,98.88,18.110471898350756,0.12333333333333334,0.2,4,1,0.06666666666666667,0.18628060000000002,1,68.750953,2025-02-07,2025-11-12
C0003214,15,89.38933333333333,47.06,99.12,15.549951064078567,0.15333333333333332,0.13333333333333333,3,1,0.13333333333333333,0.3827701333333333,1,65.568109,2025-01-09,2025-12-26
C0002831,15,89.52533333333334,52.18,99.09,15.445659985282353,0.13333333333333333,0.13333333333333333,4,0,0.0,0.21829380000000004,0,65.131411,2025-01-10,2025-12-18
C0005075,15,89.62866666666667,54.93,98.9,15.018432420893745,0.08666666666666666,0.13333333333333333,3,0,0.0,0.4407355333333333,0,78.495313,2025-02-09,2025-12-22
C0005339,15,89.63333333333334,37.88,99.03,18.21414743178134,0.16,0.13333333333333333,5,1,0.2,0.2460508,1,66.275253,2025-01-06,2025-12-20
C0008374,15,89.65066666666667,52.36,99.08,15.636732608402136,0.12666666666666665,0.2,4,1,0.06666666666666667,0.32023840000000003,0,91.210972,2025-01-04,2025-12-26
C0003237,15,89.69933333333333,38.57,99.03,19.91244279578068,0.11999999999999998,0.13333333333333333,5,1,0.13333333333333333,0.19458633333333333,0,61.051159,2025-02-09,2025-12-23
C0006435,15,89.75466666666667,64.46,99.18,13.653189510496212,0.14333333333333334,0.2,3,0,0.0,0.5321814666666668,0,73.795197,2025-01-21,2025-12-20
C0003763,15,89.84266666666666,64.18,99.27,11.038561931873625,0.2033333333333333,0.06666666666666667,5,1,0.13333333333333333,0.4207412,0,84.913476,2025-01-10,2025-12-25
C0001281,15,90.13466666666666,55.46,98.82,13.431470436822547,0.1,0.13333333333333333,4,1,0.06666666666666667,0.4147168,0,64.334037,2025-01-12,2025-12-06
C0004873,15,90.21333333333334,58.81,99.05,13.005824885503456,0.18333333333333332,0.13333333333333333,5,1,0.13333333333333333,0.2991112000000001,0,77.745333,2025-01-01,2025-11-29
C0003332,15,90.38466666666666,61.58,99.04,12.292459864640986,0.18666666666666665,0.13333333333333333,5,1,0.06666666666666667,0.3649072,0,81.204848,2025-01-22,2025-12-10
C0009980,15,90.60866666666668,58.16,98.91,11.224986711202234,0.21666666666666667,0.06666666666666667,6,1,0.06666666666666667,0.24242093333333337,0,73.912105,2025-02-07,2025-10-29
C0003564,15,90.66733333333333,52.76,98.76,13.865821528732681,0.10666666666666666,0.13333333333333333,4,1,0.06666666666666667,0.37706999999999996,1,79.929085,2025-01-14,2025-12-22
C0007803,15,90.76,52.12,98.87,13.655330199491432,0.1,0.13333333333333333,3,1,0.06666666666666667,0.31478746666666674,0,55.553084,2025-01-02,2025-12-30
C0007726,15,91.30866666666667,59.56,99.02,12.79764200750986,0.13333333333333333,0.13333333333333333,3,1,0.13333333333333333,0.2534437333333333,0,65.148745,2025-02-09,2025-12-16
C0000979,15,91.58200000000001,52.32,99.07,16.048905703683175,0.09,0.13333333333333333,3,1,0.06666666666666667,0.21331373333333328,0,86.621206,2025-01-22,2025-11-18
C0006686,15,92.046,60.78,98.95,11.767207339527445,0.10333333333333332,0.06666666666666667,4,1,0.06666666666666667,0.32903626666666674,0,81.754614,2025-01-13,2025-12-28
C0007052,15,92.34533333333334,65.04,98.81,11.223726059854927,0.07,0.13333333333333333,4,0,0.0,0.16815313333333337,0,53.31554,2025-01-21,2025-11-22
C0004336,15,92.93,69.47,98.79,7.5349063886497145,0.09,0.0,6,1,0.06666666666666667,0.27316960000000007,0,97.72,2025-02-06,2025-10-20
C0001898,15,93.03866666666666,64.61,99.07,9.163685212111265,0.12666666666666665,0.06666666666666667,3,1,0.2,0.3137069333333333,0,61.015059,2025-01-10,2025-12-15
C0008219,15,93.494,81.09,98.83,6.262457071424006,0.19,0.0,4,1,0.2,0.20241579999999998,0,69.281845,2025-01-05,2025-09-18
C0004736,15,93.558,62.03,99.24,9.85358687411413,0.10666666666666666,0.06666666666666667,5,1,0.06666666666666667,0.1947005333333334,0,53.593971,2025-04-22,2025-12-18
C0002898,15,95.218,87.48,98.86,3.075491133833052,0.08333333333333333,0.0,4,1,0.06666666666666667,0.11971966666666664,0,82.638665,2025-01-10,2025-12-28
C0006506,15,97.58266666666667,93.41,99.01,1.7099142278683672,0.02666666666666667,0.0,3,0,0.0,0.25906260000000003,1,77.422646,2025-01-20,2025-12-09
C0002173,14,53.77428571428572,33.95,98.9,20.855285518686483,0.4928571428571428,0.8571428571428571,3,1,0.42857142857142855,0.5125091428571429,1,78.367775,2025-02-06,2025-12-27
C0007171,14,54.68071428571428,39.62,98.15,14.843049896156124,0.44642857142857145,0.9285714285714286,3,1,0.14285714285714285,0.34610957142857135,0,79.828506,2025-05-24,2025-12-29
C0005543,14,59.410000000000004,35.14,95.4,17.534641756775688,0.4642857142857143,0.7142857142857143,5,1,0.14285714285714285,0.2350711428571428,0,57.195048,2025-03-05,2025-12-23
C0004202,14,60.48142857142857,23.93,96.17,23.92383711735186,0.45,0.6428571428571429,3,1,0.35714285714285715,0.39270549999999993,1,51.321116,2025-02-13,2025-12-28
C0009275,14,61.66142857142857,37.95,98.88,22.944647727534612,0.37857142857142856,0.6428571428571429,5,1,0.14285714285714285,0.48040707142857136,0,58.618453,2025-02-05,2025-11-23
C0005094,14,61.71,28.67,98.78,24.679378810284884,0.42142857142857143,0.6428571428571429,5,1,0.2857142857142857,0.3624923571428571,1,74.635517,2025-01-01,2025-11-18
C0004953,14,61.88928571428572,41.35,98.21,15.805185840430651,0.4642857142857143,0.7142857142857143,5,1,0.2857142857142857,0.24031764285714283,0,72.526052,2025-01-03,2025-12-30
C0006785,14,62.037142857142854,24.51,98.38,25.035697107736574,0.3821428571428571,0.6428571428571429,3,1,0.07142857142857142,0.4262161428571429,1,67.013352,2025-01-02,2025-12-23
C0009930,14,62.347142857142856,38.15,98.42,20.469900014250353,0.33214285714285713,0.7142857142857143,5,1,0.07142857142857142,0.7016955714285716,0,89.332682,2025-01-09,2025-12-17
C0004860,14,62.84571428571429,27.01,98.43,29.66079534031042,0.2928571428571428,0.5,3,1,0.14285714285714285,0.49446935714285706,0,81.236687,2025-01-08,2025-12-24
C0001699,14,62.90785714285715,24.47,98.63,23.250444223571442,0.4321428571428571,0.7142857142857143,5,1,0.35714285714285715,0.13426114285714288,0,54.300873,2025-02-07,2025-12-30
C0006462,14,62.949285714285715,33.75,98.7,24.29237280245852,0.3964285714285714,0.6428571428571429,4,1,0.14285714285714285,0.3563948571428571,0,63.730565,2025-01-14,2025-09-26
C0003686,14,63.215714285714284,31.74,98.96,24.839422052698566,0.375,0.6428571428571429,5,1,0.14285714285714285,0.5713907142857142,1,74.454979,2025-01-04,2025-11-26
C0000474,14,63.221428571428575,34.96,92.63,20.81334366999389,0.5321428571428571,0.5,5,1,0.42857142857142855,0.24916421428571428,0,64.05148,2025-02-05,2025-10-22
C0005872,14,63.27214285714285,34.96,99.29,24.016037967789977,0.28928571428571426,0.7142857142857143,3,0,0.0,0.29484442857142856,0,44.570946,2025-02-12,2025-11-23
C0009410,14,63.30142857142857,37.93,99.04,18.77452195730359,0.3821428571428571,0.7142857142857143,4,1,0.21428571428571427,0.2998043571428571,0,67.85097,2025-01-15,2025-12-01
C0007399,14,63.35071428571428,29.23,96.36,23.33759214535332,0.4642857142857143,0.5,4,1,0.42857142857142855,0.47733092857142856,0,79.746369,2025-04-03,2025-12-26
C0006313,14,63.529999999999994,38.51,98.7,22.75392442905348,0.4214285714285714,0.6428571428571429,3,1,0.21428571428571427,0.4279928571428571,0,70.276583,2025-02-01,2025-09-21
C0005139,14,63.64357142857143,35.19,98.96,21.83948773953443,0.3392857142857143,0.7142857142857143,3,1,0.07142857142857142,0.48628328571428575,0,51.574818,2025-02-20,2025-12-28
C0005548,14,63.83857142857143,44.89,98.66,19.17341182155958,0.3964285714285714,0.7142857142857143,6,1,0.21428571428571427,0.3885054285714286,0,78.803255,2025-01-04,2025-12-29
C0004395,14,63.925714285714285,38.38,99.15,21.437393180459846,0.36428571428571427,0.6428571428571429,4,1,0.2857142857142857,0.31633978571428567,0,64.08423,2025-01-02,2025-12-11
C0007810,14,64.07714285714286,37.99,98.98,21.71468642632001,0.37857142857142856,0.5,3,1,0.2857142857142857,0.4449908571428572,0,87.246838,2025-01-03,2025-11-16
C0002133,14,64.09142857142857,32.01,98.66,24.91379749244393,0.28928571428571426,0.6428571428571429,4,1,0.07142857142857142,0.4580322142857143,1,97.42,2025-03-07,2025-11-09
